5000;0
5016;0
5032;0
5048;0
5064;0
5080;0
5096;0
5112;0
5128;0
5144;0
5160;0
5176;0
5192;0
5208;0
5224;0
5240;0
5256;0
5272;0
5288;0
5304;0
5320;0
5336;0
5352;0
5368;0
5384;0
5400;0
5416;0
5432;0
5448;0
5464;0
5480;0
5496;0
5512;0
5528;0
5544;0
5560;0
5576;0
5592;0
5608;0
5624;0
5640;0
5656;0
5672;0
5688;0
5704;0
5720;0
5736;0
5752;0
5768;0
5784;0
5800;0
5816;0
5832;0
5848;0
5864;0
5880;0
5896;0
5912;0
5928;0
5944;0
5960;0
5976;0
5992;0
6008;0
6024;0
6040;0
6056;0
6072;0
6088;0
6104;0
6120;0
6136;0
6152;0
6168;0
6184;0
6200;0
6216;0
6232;0
6248;0
6264;0
6280;0
6296;0
6312;0
6328;0
6344;0
6360;0
6376;0
6392;0
6408;0
6424;0
6440;0
6456;0
6472;0
6488;0
6504;0
6520;0
6536;0
6552;0
6568;0
6584;0
6600;0
6616;0
6632;0
6648;0
6664;0
6680;0
6696;0
6712;0
6728;0
6744;0
6760;0
6776;0
6792;0
6808;0
6824;0
6840;0
6856;0
6872;0
6888;0
6904;0
6920;0
6936;0
6952;0
6968;0
6984;0
7000;0
7016;0
7032;0
7048;0
7064;0
7080;0
7096;0
7112;0
7128;0
7144;0
7160;0
7176;0
7192;0
7208;0
7224;0
7240;0
7256;0
7272;0
7288;0
7304;0
7320;0
7336;0
7352;0
7368;0
7384;0
7400;0
7416;0
7432;0
7448;0
7464;0
7480;0
7496;0
7512;0
7528;0
7544;0
7560;0
7576;0
7592;0
7608;0
7624;0
7640;0
7656;0
7672;0
7688;0
7704;0
7720;0
7736;0
7752;0
7768;0
7784;0
7800;0
7816;0
7832;0
7848;0
7864;0
7880;0
7896;0
7912;0
7928;0
7944;0
7960;0
7976;0
7992;0
8008;0
8024;0
8040;0
8056;0
8072;0
8088;0
8104;0
8120;0
8136;0
8152;0
8168;0
8184;0
8200;0
8216;0
8232;0
8248;0
8264;0
8280;0
8296;0
8312;0
8328;0
8344;0
8360;0
8376;0
8392;0
8408;0
8424;0
8440;0
8456;0
8472;0
8488;0
8504;0
8520;0
8536;0
8552;0
8568;0
8584;0
8600;0
8616;0
8632;0
8648;0
8664;0
8680;0
8696;0
8712;0
8728;0
8744;0
8760;0
8776;0
8792;0
8808;0
8824;0
8840;0
8856;0
8872;0
8888;0
8904;0
8920;0
8936;0
8952;0
8968;0
8984;0
9000;0
9016;0
9032;0
9048;0
9064;0
9080;0
9096;0
9112;0
9128;0
9144;0
9160;0
9176;0
9192;0
9208;0
9224;0
9240;0
9256;0
9272;0
9288;0
9304;0
9320;0
9336;0
9352;0
9368;0
9384;0
9400;0
9416;0
9432;0
9448;0
9464;0
9480;0
9496;0
9512;0
9528;0
9544;0
9560;0
9576;0
9592;0
9608;0
9624;0
9640;0
9656;0
9672;0
9688;0
9704;0
9720;0
9736;0
9752;0
9768;0
9784;0
9800;0
9816;0
9832;0
9848;0
9864;0
9880;0
9896;0
9912;0
9928;0
9944;0
9960;0
9976;0
9992;0
10008;0
10024;0
10040;0
10056;0
10072;0
10088;0
10104;0
10120;0
10136;0
10152;0
10168;0
10184;0
10200;0
10216;0
10232;0
10248;0
10264;0
10280;0
10296;0
10312;0
10328;0
10344;0
10360;0
10376;0
10392;0
10408;0
10424;0
10440;0
10456;0
10472;0
10488;0
10504;0
10520;0
10536;0
10552;0
10568;0
10584;0
10600;0
10616;0
10632;0
10648;0
10664;0
10680;0
10696;0
10712;0
10728;0
10744;0
10760;0
10776;0
10792;0
10808;0
10824;0
10840;0
10856;0
10872;0
10888;0
10904;0
10920;0
10936;0
10952;0
10968;0
10984;0
11000;0
11016;0
11032;0
11048;0
11064;0
11080;0
11096;0
11112;0
11128;0
11144;0
11160;0
11176;0
11192;0
11208;0
11224;0
11240;0
11256;0
11272;0
11288;0
11304;0
11320;0
11336;0
11352;0
11368;0
11384;0
11400;0
11416;0
11432;0
11448;0
11464;0
11480;0
11496;0
11512;0
11528;0
11544;0
11560;0
11576;0
11592;0
11608;0
11624;0
11640;0
11656;0
11672;0
11688;0
11704;0
11720;0
11736;0
11752;0
11768;0
11784;0
11800;0
11816;0
11832;0
11848;0
11864;0
11880;0
11896;0
11912;0
11928;0
11944;0
11960;0
11976;0
11992;0
12008;0
12024;0
12040;0
12056;0
12072;0
12088;0
12104;0
12120;0
12136;0
12152;0
12168;0
12184;0
12200;0
12216;0
12232;0
12248;0
12264;0
12280;0
12296;0
12312;0
12328;0
12344;0
12360;0
12376;0
12392;0
12408;0
12424;0
12440;0
12456;0
12472;0
12488;0
12504;0
12520;0
12536;0
12552;0
12568;0
12584;0
12600;0
12616;0
12632;0
12648;0
12664;0
12680;0
12696;0
12712;0
12728;0
12744;0
12760;0
12776;0
12792;0
12808;0
12824;0
12840;0
12856;0
12872;0
12888;0
12904;0
12920;0
12936;0
12952;0
12968;0
12984;0
13000;0
13016;0
13032;0
13048;0
13064;0
13080;0
13096;0
13112;0
13128;0
13144;0
13160;0
13176;0
13192;0
13208;0
13224;0
13240;0
13256;0
13272;0
13288;0
13304;0
13320;0
13336;0
13352;0
13368;0
13384;0
13400;0
13416;0
13432;0
13448;0
13464;0
13480;0
13496;0
13512;0
13528;0
13544;0
13560;0
13576;0
13592;0
13608;0
13624;0
13640;0
13656;0
13672;0
13688;0
13704;0
13720;0
13736;0
13752;0
13768;0
13784;0
13800;0
13816;0
13832;0
13848;0
13864;0
13880;0
13896;0
13912;0
13928;0
13944;0
13960;0
13976;0
13992;0
14008;0
14024;0
14040;0
14056;0
14072;0
14088;0
14104;0
14120;0
14136;0
14152;0
14168;0
14184;0
14200;0
14216;0
14232;0
14248;0
14264;0
14280;0
14296;0
14312;0
14328;0
14344;0
14360;0
14376;0
14392;0
14408;0
14424;0
14440;0
14456;0
14472;0
14488;0
14504;0
14520;0
14536;0
14552;0
14568;0
14584;0
14600;0
14616;0
14632;0
14648;0
14664;0
14680;0
14696;0
14712;0
14728;0
14744;0
14760;0
14776;0
14792;0
14808;0
14824;0
14840;0
14856;0
14872;0
14888;0
14904;0
14920;0
14936;0
14952;0
14968;0
14984;0
15000;0
15016;0
15032;0
15048;0
15064;0
15080;0
15096;0
15112;0
15128;0
15144;0
15160;0
15176;0
15192;0
15208;0
15224;0
15240;0
15256;0
15272;0
15288;0
15304;0
15320;0
15336;0
15352;0
15368;0
15384;0
15400;0
15416;0
15432;0
15448;0
15464;0
15480;0
15496;0
15512;0
15528;0
15544;0
15560;0
15576;0
15592;0
15608;0
15624;0
15640;0
15656;0
15672;0
15688;0
15704;0
15720;0
15736;0
15752;0
15768;0
15784;0
15800;0
15816;0
15832;0
15848;0
15864;0
15880;0
15896;0
15912;0
15928;0
15944;0
15960;0
15976;0
15992;0
16008;0
16024;0
16040;0
16056;0
16072;0
16088;0
16104;0
16120;0
16136;0
16152;0
16168;0
16184;0
16200;0
16216;0
16232;0
16248;0
16264;0
16280;0
16296;0
16312;0
16328;0
16344;0
16360;0
16376;0
16392;0
16408;0
16424;0
16440;0
16456;0
16472;0
16488;0
16504;0
16520;0
16536;0
16552;0
16568;0
16584;0
16600;0
16616;0
16632;0
16648;0
16664;0
16680;0
16696;0
16712;0
16728;0
16744;0
16760;0
16776;0
16792;0
16808;0
16824;0
16840;0
16856;0
16872;0
16888;0
16904;0
16920;0
16936;0
16952;0
16968;0
16984;0
17000;0
17016;0
17032;0
17048;0
17064;0
17080;0
17096;0
17112;0
17128;0
17144;0
17160;0
17176;0
17192;0
17208;0
17224;0
17240;0
17256;0
17272;0
17288;0
17304;0
17320;0
17336;0
17352;0
17368;0
17384;0
17400;0
17416;0
17432;0
17448;0
17464;0
17480;0
17496;0
17512;0
17528;0
17544;0
17560;0
17576;0
17592;0
17608;0
17624;0
17640;0
17656;0
17672;0
17688;0
17704;0
17720;0
17736;0
17752;0
17768;0
17784;0
17800;0
17816;0
17832;0
17848;0
17864;0
17880;0
17896;0
17912;0
17928;0
17944;0
17960;0
17976;0
17992;0
18008;0
18024;0
18040;0
18056;0
18072;0
18088;0
18104;0
18120;0
18136;0
18152;0
18168;0
18184;0
18200;0
18216;0
18232;0
18248;0
18264;0
18280;0
18296;0
18312;0
18328;0
18344;0
18360;0
18376;0
18392;0
18408;0
18424;0
18440;0
18456;0
18472;0
18488;0
18504;0
18520;0
18536;0
18552;0
18568;0
18584;0
18600;0
18616;0
18632;0
18648;0
18664;0
18680;0
18696;0
18712;0
18728;0
18744;0
18760;0
18776;0
18792;0
18808;0
18824;0
18840;0
18856;0
18872;0
18888;0
18904;0
18920;0
18936;0
18952;0
18968;0
18984;0
19000;0
19016;0
19032;0
19048;0
19064;0
19080;0
19096;0
19112;0
19128;0
19144;0
19160;0
19176;0
19192;0
19208;0
19224;0
19240;0
19256;0
19272;0
19288;0
19304;0
19320;0
19336;0
19352;0
19368;0
19384;0
19400;0
19416;0
19432;0
19448;0
19464;0
19480;0
19496;0
19512;0
19528;0
19544;0
19560;0
19576;0
19592;0
19608;0
19624;0
19640;0
19656;0
19672;0
19688;0
19704;0
19720;0
19736;0
19752;0
19768;0
19784;0
19800;0
19816;2
19832;0
19848;2
19864;0
19880;0
19896;0
19912;0
19928;0
19944;0
19960;0
19976;0
19992;0
20008;0
20024;0
20040;0
20056;0
20072;0
20088;0
20104;0
20120;0
20136;0
20152;0
20168;0
20184;0
20200;0
20216;0
20232;0
20248;0
20264;0
20280;0
20296;0
20312;0
20328;0
20344;0
20360;0
20376;0
20392;0
20408;0
20424;0
20440;0
20456;0
20472;0
20488;0
20504;0
20520;0
20536;0
20552;0
20568;0
20584;0
20600;0
20616;0
20632;0
20648;0
20664;0
20680;0
20696;0
20712;0
20728;0
20744;0
20760;0
20776;0
20792;0
20808;0
20824;0
20840;0
20856;0
20872;0
20888;0
20904;0
20920;0
20936;0
20952;0
20968;0
20984;0
21000;0
21016;0
21032;0
21048;0
21064;0
21080;0
21096;0
21112;0
21128;0
21144;0
21160;0
21176;0
21192;0
21208;0
21224;0
21240;0
21256;0
21272;0
21288;0
21304;0
21320;0
21336;0
21352;0
21368;0
21384;0
21400;0
21416;0
21432;0
21448;0
21464;0
21480;0
21496;0
21512;0
21528;0
21544;0
21560;0
21576;0
21592;0
21608;0
21624;0
21640;0
21656;0
21672;0
21688;0
21704;0
21720;0
21736;0
21752;0
21768;0
21784;0
21800;0
21816;0
21832;0
21848;0
21864;0
21880;0
21896;0
21912;0
21928;0
21944;0
21960;0
21976;0
21992;0
22008;0
22024;0
22040;0
22056;0
22072;0
22088;0
22104;0
22120;0
22136;0
22152;0
22168;0
22184;0
22200;0
22216;0
22232;0
22248;0
22264;0
22280;0
22296;0
22312;0
22328;0
22344;0
22360;0
22376;0
22392;0
22408;0
22424;0
22440;0
22456;0
22472;0
22488;0
22504;0
22520;0
22536;0
22552;0
22568;1
22584;2
22600;1
22616;0
22632;0
22648;0
22664;0
22680;0
22696;0
22712;0
22728;0
22744;0
22760;0
22776;0
22792;0
22808;0
22824;0
22840;0
22856;0
22872;0
22888;0
22904;0
22920;0
22936;0
22952;0
22968;0
22984;1
23000;0
23016;0
23032;0
23048;1
23064;0
23080;0
23096;0
23112;0
23128;0
23144;0
23160;0
23176;0
23192;0
23208;0
23224;0
23240;0
23256;0
23272;0
23288;0
23304;0
23320;0
23336;0
23352;0
23368;0
23384;0
23400;0
23416;0
23432;0
23448;0
23464;0
23480;0
23496;0
23512;0
23528;0
23544;0
23560;0
23576;0
23592;0
23608;0
23624;0
23640;0
23656;0
23672;0
23688;0
23704;0
23720;0
23736;0
23752;0
23768;0
23784;0
23800;0
23816;0
23832;0
23848;0
23864;0
23880;0
23896;0
23912;0
23928;0
23944;0
23960;0
23976;0
23992;0
24008;0
24024;0
24040;0
24056;0
24072;0
24088;0
24104;0
24120;0
24136;0
24152;0
24168;0
24184;0
24200;0
24216;0
24232;0
24248;0
24264;0
24280;0
24296;0
24312;0
24328;0
24344;0
24360;0
24376;0
24392;0
24408;0
24424;0
24440;0
24456;0
24472;0
24488;0
24504;0
24520;0
24536;0
24552;0
24568;0
24584;0
24600;0
24616;0
24632;0
24648;0
24664;0
24680;0
24696;0
24712;0
24728;0
24744;0
24760;0
24776;0
24792;0
24808;0
24824;0
24840;0
24856;0
24872;0
24888;0
24904;0
24920;0
24936;0
24952;0
24968;0
24984;0
25000;0
25016;0
25032;0
25048;0
25064;0
25080;0
25096;0
25112;0
25128;0
25144;0
25160;0
25176;0
25192;0
25208;0
25224;0
25240;0
25256;0
25272;0
25288;0
25304;0
25320;0
25336;0
25352;0
25368;0
25384;0
25400;0
25416;0
25432;0
25448;0
25464;0
25480;0
25496;0
25512;0
25528;0
25544;0
25560;0
25576;0
25592;0
25608;0
25624;0
25640;0
25656;0
25672;0
25688;0
25704;0
25720;0
25736;0
25752;0
25768;2
25784;0
25800;0
25816;0
25832;0
25848;0
25864;0
25880;0
25896;0
25912;0
25928;0
25944;0
25960;0
25976;0
25992;0
26008;0
26024;0
26040;0
26056;0
26072;0
26088;0
26104;0
26120;0
26136;0
26152;0
26168;0
26184;0
26200;0
26216;0
26232;0
26248;0
26264;0
26280;0
26296;0
26312;0
26328;0
26344;0
26360;0
26376;0
26392;0
26408;0
26424;0
26440;0
26456;0
26472;0
26488;0
26504;0
26520;0
26536;0
26552;0
26568;0
26584;0
26600;0
26616;0
26632;0
26648;0
26664;0
26680;0
26696;0
26712;0
26728;0
26744;0
26760;0
26776;0
26792;0
26808;0
26824;0
26840;0
26856;0
26872;0
26888;0
26904;0
26920;0
26936;0
26952;0
26968;0
26984;0
27000;0
27016;0
27032;0
27048;0
27064;0
27080;0
27096;0
27112;0
27128;0
27144;0
27160;0
27176;0
27192;0
27208;0
27224;0
27240;0
27256;0
27272;0
27288;0
27304;0
27320;0
27336;0
27352;0
27368;0
27384;0
27400;0
27416;0
27432;0
27448;0
27464;0
27480;0
27496;0
27512;0
27528;0
27544;0
27560;0
27576;0
27592;0
27608;0
27624;0
27640;0
27656;0
27672;0
27688;0
27704;0
27720;0
27736;0
27752;0
27768;0
27784;0
27800;0
27816;0
27832;0
27848;0
27864;0
27880;0
27896;0
27912;0
27928;0
27944;0
27960;0
27976;0
27992;0
28008;0
28024;0
28040;0
28056;0
28072;0
28088;0
28104;0
28120;0
28136;0
28152;0
28168;0
28184;0
28200;0
28216;0
28232;0
28248;0
28264;0
28280;0
28296;0
28312;0
28328;0
28344;0
28360;0
28376;0
28392;0
28408;0
28424;0
28440;0
28456;0
28472;0
28488;0
28504;0
28520;0
28536;0
28552;0
28568;0
28584;0
28600;0
28616;0
28632;0
28648;0
28664;0
28680;0
28696;0
28712;0
28728;0
28744;0
28760;0
28776;0
28792;0
28808;0
28824;0
28840;0
28856;0
28872;0
28888;0
28904;0
28920;0
28936;0
28952;0
28968;0
28984;0
29000;0
29016;0
29032;0
29048;0
29064;0
29080;0
29096;0
29112;0
29128;0
29144;0
29160;0
29176;0
29192;0
29208;0
29224;0
29240;0
29256;0
29272;0
29288;0
29304;0
29320;0
29336;0
29352;0
29368;0
29384;0
29400;0
29416;0
29432;0
29448;0
29464;0
29480;0
29496;0
29512;0
29528;0
29544;0
29560;0
29576;0
29592;0
29608;0
29624;0
29640;0
29656;0
29672;0
29688;0
29704;0
29720;0
29736;0
29752;0
29768;0
29784;0
29800;0
29816;0
29832;0
29848;0
29864;0
29880;0
29896;0
29912;0
29928;0
29944;0
29960;0
29976;0
29992;0
30008;0
30024;0
30040;0
30056;0
30072;0
30088;0
30104;0
30120;0
30136;0
30152;0
30168;0
30184;0
30200;0
30216;0
30232;0
30248;0
30264;0
30280;0
30296;0
30312;0
30328;0
30344;0
30360;0
30376;0
30392;0
30408;0
30424;0
30440;0
30456;0
30472;0
30488;0
30504;0
30520;0
30536;0
30552;0
30568;0
30584;0
30600;0
30616;0
30632;0
30648;0
30664;0
30680;0
30696;0
30712;0
30728;0
30744;0
30760;0
30776;0
30792;0
30808;0
30824;0
30840;0
30856;0
30872;0
30888;0
30904;0
30920;0
30936;0
30952;0
30968;0
30984;0
31000;0
31016;0
31032;0
31048;0
31064;0
31080;0
31096;0
31112;0
31128;0
31144;0
31160;0
31176;0
31192;0
31208;0
31224;0
31240;0
31256;0
31272;0
31288;0
31304;0
31320;0
31336;0
31352;0
31368;0
31384;0
31400;0
31416;0
31432;0
31448;0
31464;0
31480;0
31496;0
31512;0
31528;0
31544;0
31560;0
31576;0
31592;0
31608;0
31624;0
31640;0
31656;0
31672;0
31688;0
31704;0
31720;0
31736;0
31752;0
31768;0
31784;0
31800;0
31816;0
31832;0
31848;0
31864;0
31880;0
31896;0
31912;0
31928;0
31944;0
31960;0
31976;0
31992;0
32008;0
32024;0
32040;0
32056;0
32072;0
32088;0
32104;0
32120;0
32136;0
32152;0
32168;0
32184;0
32200;0
32216;0
32232;0
32248;0
32264;0
32280;0
32296;0
32312;0
32328;0
32344;0
32360;0
32376;0
32392;0
32408;0
32424;0
32440;0
32456;0
32472;0
32488;0
32504;0
32520;0
32536;0
32552;0
32568;0
32584;0
32600;0
32616;0
32632;0
32648;0
32664;0
32680;0
32696;0
32712;0
32728;0
32744;0
32760;0
32776;0
32792;0
32808;0
32824;0
32840;0
32856;0
32872;0
32888;0
32904;0
32920;0
32936;0
32952;0
32968;0
32984;0
33000;0
33016;0
33032;0
33048;0
33064;0
33080;0
33096;0
33112;0
33128;0
33144;0
33160;0
33176;0
33192;0
33208;0
33224;0
33240;0
33256;0
33272;0
33288;0
33304;0
33320;0
33336;0
33352;0
33368;0
33384;0
33400;0
33416;0
33432;0
33448;0
33464;0
33480;0
33496;0
33512;0
33528;0
33544;0
33560;0
33576;0
33592;0
33608;0
33624;0
33640;0
33656;0
33672;0
33688;0
33704;0
33720;0
33736;0
33752;0
33768;0
33784;0
33800;0
33816;0
33832;0
33848;0
33864;0
33880;0
33896;0
33912;0
33928;0
33944;0
33960;0
33976;0
33992;0
34008;0
34024;0
34040;0
34056;0
34072;0
34088;0
34104;0
34120;0
34136;0
34152;0
34168;0
34184;0
34200;0
34216;0
34232;0
34248;0
34264;0
34280;0
34296;0
34312;0
34328;0
34344;0
34360;0
34376;0
34392;0
34408;0
34424;0
34440;0
34456;0
34472;0
34488;0
34504;0
34520;0
34536;0
34552;0
34568;0
34584;0
34600;0
34616;0
34632;0
34648;0
34664;0
34680;0
34696;0
34712;0
34728;0
34744;0
34760;0
34776;0
34792;0
34808;0
34824;0
34840;0
34856;0
34872;0
34888;0
34904;0
34920;0
34936;0
34952;0
34968;0
34984;0
35000;0
35016;0
35032;0
35048;0
35064;0
35080;0
35096;0
35112;0
35128;0
35144;0
35160;0
35176;0
35192;0
35208;0
35224;0
35240;0
35256;0
35272;0
35288;0
35304;0
35320;0
35336;0
35352;0
35368;0
35384;0
35400;0
35416;0
35432;0
35448;0
35464;0
35480;0
35496;0
35512;0
35528;0
35544;0
35560;0
35576;0
35592;0
35608;0
35624;0
35640;0
35656;0
35672;0
35688;0
35704;0
35720;0
35736;0
35752;0
35768;0
35784;0
35800;0
35816;0
35832;0
35848;0
35864;0
35880;0
35896;0
35912;0
35928;0
35944;0
35960;0
35976;0
35992;0
36008;0
36024;0
36040;0
36056;0
36072;0
36088;0
36104;0
36120;0
36136;0
36152;0
36168;0
36184;0
36200;0
36216;0
36232;0
36248;0
36264;0
36280;0
36296;0
36312;0
36328;0
36344;0
36360;0
36376;0
36392;0
36408;0
36424;0
36440;0
36456;0
36472;0
36488;0
36504;0
36520;0
36536;0
36552;0
36568;0
36584;0
36600;0
36616;0
36632;0
36648;0
36664;0
36680;0
36696;0
36712;0
36728;0
36744;0
36760;0
36776;0
36792;0
36808;0
36824;0
36840;0
36856;0
36872;0
36888;0
36904;0
36920;0
36936;0
36952;0
36968;0
36984;0
37000;0
37016;0
37032;0
37048;0
37064;0
37080;0
37096;0
37112;0
37128;0
37144;0
37160;0
37176;0
37192;0
37208;0
37224;0
37240;0
37256;0
37272;0
37288;0
37304;0
37320;0
37336;0
37352;0
37368;0
37384;0
37400;0
37416;0
37432;0
37448;0
37464;0
37480;0
37496;0
37512;0
37528;0
37544;0
37560;0
37576;0
37592;0
37608;0
37624;0
37640;0
37656;0
37672;0
37688;0
37704;0
37720;0
37736;0
37752;0
37768;0
37784;0
37800;0
37816;0
37832;0
37848;0
37864;0
37880;0
37896;0
37912;0
37928;0
37944;0
37960;0
37976;0
37992;0
38008;0
38024;0
38040;0
38056;0
38072;0
38088;0
38104;0
38120;0
38136;0
38152;0
38168;0
38184;0
38200;0
38216;0
38232;0
38248;0
38264;0
38280;0
38296;0
38312;0
38328;0
38344;0
38360;0
38376;0
38392;0
38408;0
38424;0
38440;0
38456;0
38472;0
38488;0
38504;0
38520;0
38536;0
38552;0
38568;0
38584;0
38600;0
38616;0
38632;0
38648;0
38664;0
38680;0
38696;0
38712;0
38728;0
38744;0
38760;0
38776;0
38792;0
38808;0
38824;0
38840;0
38856;0
38872;0
38888;0
38904;0
38920;0
38936;0
38952;0
38968;0
38984;0
39000;0
39016;0
39032;0
39048;0
39064;0
39080;0
39096;0
39112;0
39128;0
39144;0
39160;0
39176;0
39192;0
39208;0
39224;0
39240;0
39256;0
39272;0
39288;0
39304;0
39320;0
39336;0
39352;0
39368;0
39384;0
39400;0
39416;0
39432;0
39448;0
39464;0
39480;0
39496;0
39512;0
39528;0
39544;0
39560;0
39576;0
39592;0
39608;0
39624;0
39640;0
39656;0
39672;0
39688;0
39704;0
39720;0
39736;0
39752;0
39768;0
39784;0
39800;0
39816;0
39832;0
39848;0
39864;0
39880;0
39896;0
39912;0
39928;0
39944;0
39960;0
39976;0
39992;0
40008;0
40024;0
40040;0
40056;0
40072;0
40088;0
40104;0
40120;0
40136;0
40152;0
40168;0
40184;0
40200;0
40216;0
40232;0
40248;0
40264;0
40280;0
40296;0
40312;0
40328;0
40344;0
40360;0
40376;0
40392;0
40408;0
40424;0
40440;0
40456;0
40472;0
40488;0
40504;0
40520;0
40536;0
40552;0
40568;0
40584;0
40600;0
40616;0
40632;0
40648;0
40664;0
40680;0
40696;0
40712;0
40728;0
40744;0
40760;0
40776;0
40792;0
40808;0
40824;0
40840;0
40856;0
40872;0
40888;0
40904;0
40920;0
40936;0
40952;0
40968;0
40984;0
41000;0
41016;0
41032;0
41048;0
41064;0
41080;0
41096;0
41112;0
41128;0
41144;0
41160;0
41176;0
41192;0
41208;0
41224;0
41240;0
41256;0
41272;0
41288;0
41304;0
41320;0
41336;0
41352;0
41368;0
41384;0
41400;0
41416;0
41432;0
41448;0
41464;0
41480;0
41496;0
41512;0
41528;0
41544;0
41560;0
41576;0
41592;0
41608;0
41624;0
41640;0
41656;0
41672;0
41688;0
41704;0
41720;0
41736;0
41752;0
41768;0
41784;0
41800;0
41816;0
41832;0
41848;0
41864;0
41880;0
41896;0
41912;0
41928;0
41944;0
41960;0
41976;0
41992;0
42008;0
42024;0
42040;0
42056;0
42072;0
42088;0
42104;0
42120;0
42136;0
42152;0
42168;0
42184;0
42200;0
42216;0
42232;0
42248;0
42264;0
42280;0
42296;0
42312;0
42328;0
42344;0
42360;0
42376;0
42392;0
42408;0
42424;0
42440;0
42456;0
42472;0
42488;0
42504;0
42520;0
42536;0
42552;0
42568;0
42584;0
42600;0
42616;0
42632;0
42648;0
42664;0
42680;0
42696;0
42712;0
42728;0
42744;0
42760;0
42776;0
42792;0
42808;0
42824;0
42840;0
42856;0
42872;0
42888;0
42904;0
42920;0
42936;0
42952;0
42968;0
42984;0
43000;0
43016;0
43032;0
43048;0
43064;0
43080;0
43096;0
43112;0
43128;0
43144;0
43160;0
43176;0
43192;0
43208;0
43224;0
43240;0
43256;0
43272;0
43288;0
43304;0
43320;0
43336;0
43352;0
43368;0
43384;0
43400;0
43416;0
43432;0
43448;0
43464;0
43480;0
43496;0
43512;0
43528;0
43544;0
43560;0
43576;0
43592;0
43608;0
43624;0
43640;0
43656;0
43672;0
43688;0
43704;0
43720;0
43736;0
43752;0
43768;0
43784;0
43800;0
43816;0
43832;0
43848;0
43864;0
43880;0
43896;0
43912;0
43928;0
43944;0
43960;0
43976;0
43992;0
44008;0
44024;0
44040;0
44056;0
44072;0
44088;0
44104;0
44120;0
44136;0
44152;0
44168;0
44184;0
44200;0
44216;0
44232;0
44248;0
44264;0
44280;0
44296;0
44312;0
44328;0
44344;0
44360;0
44376;0
44392;0
44408;0
44424;0
44440;0
44456;0
44472;0
44488;0
44504;0
44520;0
44536;0
44552;0
44568;0
44584;0
44600;0
44616;0
44632;0
44648;0
44664;0
44680;0
44696;0
44712;0
44728;0
44744;0
44760;0
44776;0
44792;0
44808;0
44824;0
44840;0
44856;0
44872;0
44888;0
44904;0
44920;0
44936;0
44952;0
44968;0
44984;0
